"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","PCT_ZIP","Address","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality"
"03/23/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",47,40.895214394,-73.854853024,"(40.895214394, -73.854853024)","10466",NA,3889,"733 E 236th St, Bronx, NY 10466, USA","733","East 236th Street","East Bronx","Bronx","Bronx County","New York","United States","10466","1717",NA
"07/04/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.864734795,-73.905231314,"(40.864734795, -73.905231314)","10467",NA,3890,"2473 Devoe Terrace, Bronx, NY 10468, USA","2473","Devoe Terrace","West Bronx","Bronx","Bronx County","New York","United States","10468","4904",NA
"02/22/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.826222044,-73.877192783,"(40.826222044, -73.877192783)","10473",NA,3891,"1549 Watson Ave, Bronx, NY 10472, USA","1549","Watson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","5327",NA
"12/17/2015","FELONY ASSAULT","FELONY","BRONX",41,40.791151867,-73.884371919,"(40.791151867, -73.884371919)","10459",NA,3892,"15-0 Hazen St, East Elmhurst, NY 11370, USA","15-0","Hazen Street","East Elmhurst","Bronx","Bronx County","New York","United States","11370",NA,NA
"04/15/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",41,40.817432856,-73.89021154,"(40.817432856, -73.89021154)","10459",NA,3893,"847 Barretto St, Bronx, NY 10474, USA","847","Barretto Street","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA
"10/06/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.852141187,-73.922375722,"(40.852141187, -73.922375722)","10457",NA,3894,"20 Richman Plaza, Bronx, NY 10453, USA","20","Richman Plaza","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"11/10/2015","GRAND LARCENY","FELONY","BRONX",47,40.88443116,-73.833004197,"(40.88443116, -73.833004197)","10466",NA,3895,"3981 Boston Rd, Bronx, NY 10466, USA","3981","Boston Road","East Bronx","Bronx","Bronx County","New York","United States","10466","6020",NA
"04/11/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.89352143,-73.846751121,"(40.89352143, -73.846751121)","10466",NA,3896,"4145 Ely Ave, Bronx, NY 10466, USA","4145","Ely Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","2033",NA
"03/27/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.840406837,-73.855930332,"(40.840406837, -73.855930332)","10473",NA,3897,"1651 Metropolitan Ave, Bronx, NY 10462, USA","1651","Metropolitan Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"02/08/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",40,40.80781623,-73.913866273,"(40.80781623, -73.913866273)","10454",NA,3898,"621-625 E 141st St, Bronx, NY 10454, USA","621-625","East 141st Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"04/02/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.863682624,-73.888790284,"(40.863682624, -73.888790284)","10467",NA,3899,"4220 Webster Ave, Bronx, NY 10458, USA","4220","Webster Avenue","Fordham Manor","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.886720683,-73.815284392,"(40.886720683, -73.815284392)","10465",NA,3900,"Hutchinson River Pkwy, Bronx, NY 10464, USA",NA,"Hutchinson River Parkway",NA,"Bronx","Bronx County","New York","United States","10464",NA,NA
"10/20/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",52,40.884447144,-73.87878135,"(40.884447144, -73.87878135)","10467",NA,3901,"3573 Dekalb Ave, Bronx, NY 10467, USA","3573","Dekalb Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"11/27/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",47,40.878612103,-73.85732655,"(40.878612103, -73.85732655)","10466",NA,3902,"933 E 215th St, Bronx, NY 10469, USA","933","East 215th Street","East Bronx","Bronx","Bronx County","New York","United States","10469","1101",NA
"10/19/2015","HARRASSMENT 2","VIOLATION","BRONX",45,40.875532568,-73.829056201,"(40.875532568, -73.829056201)","10465",NA,3903,"148-39-148-77 De Kruif Pl, Bronx, NY 10475, USA","148-39-148-77","De Kruif Place","East Bronx","Bronx","Bronx County","New York","United States","10475",NA,NA
"04/24/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",41,40.791151867,-73.884371919,"(40.791151867, -73.884371919)","10459",NA,3904,"15-0 Hazen St, East Elmhurst, NY 11370, USA","15-0","Hazen Street","East Elmhurst","Bronx","Bronx County","New York","United States","11370",NA,NA
"06/10/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",43,40.832663967,-73.877260393,"(40.832663967, -73.877260393)","10473",NA,3905,"1334 Manor Ave, Bronx, NY 10472, USA","1334","Manor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"12/01/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.816325579,-73.918616876,"(40.816325579, -73.918616876)","10454",NA,3906,"370 E 149th St, Bronx, NY 10455, USA","370","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"09/23/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.859438284,-73.893515089,"(40.859438284, -73.893515089)","10457",NA,3907,"2422-2452 Webster Ave, Bronx, NY 10458, USA","2422-2452","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"11/16/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.887089188,-73.867785667,"(40.887089188, -73.867785667)","10467",NA,3908,"3900 Webster Ave, Bronx, NY 10470, USA","3900","Webster Avenue","East Bronx","Bronx","Bronx County","New York","United States","10470","2405",NA
"06/28/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.842432284,-73.872099394,"(40.842432284, -73.872099394)","10461",NA,3909,"Bronx River Pkwy, Bronx, NY 10460, USA",NA,"Bronx River Parkway",NA,"Bronx","Bronx County","New York","United States","10460",NA,NA
"05/24/2015","ROBBERY","FELONY","BRONX",42,40.835055997,-73.883898102,"(40.835055997, -73.883898102)","10451",NA,3910,"1685-1695 Boone Ave, Bronx, NY 10460, USA","1685-1695","Boone Avenue","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"03/13/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.832837884,-73.911286254,"(40.832837884, -73.911286254)","10452",NA,3911,"1230 Teller Ave, Bronx, NY 10456, USA","1230","Teller Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"10/11/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",48,40.850234154,-73.895272061,"(40.850234154, -73.895272061)","10457",NA,3912,"2053 Bathgate Ave, Bronx, NY 10457, USA","2053","Bathgate Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","3245",NA
"08/17/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.813046217,-73.825242852,"(40.813046217, -73.825242852)","10465",NA,3913,"188-198 Robinson Ave, Bronx, NY 10465, USA","188-198","Robinson Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465",NA,NA
"05/20/2015","ROBBERY","FELONY","BRONX",48,40.855524586,-73.893785242,"(40.855524586, -73.893785242)","10457",NA,3914,"457-461 E 183rd St, Bronx, NY 10458, USA","457-461","East 183rd Street","West Bronx","Bronx","Bronx County","New York","United States","10458","7901",NA
"02/21/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.823683125,-73.818841297,"(40.823683125, -73.818841297)","10465",NA,3915,"541 Edison Ave, Bronx, NY 10465, USA","541","Edison Avenue","East Bronx","Bronx","Bronx County","New York","United States","10465","2553",NA
"05/06/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.808450659,-73.926320768,"(40.808450659, -73.926320768)","10454",NA,3916,"162-196 Alexander Ave, Bronx, NY 10454, USA","162-196","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"04/05/2015","ROBBERY","FELONY","BRONX",48,40.85443503,-73.885281289,"(40.85443503, -73.885281289)","10457",NA,3917,"685A E 187th St, Bronx, NY 10458, USA","685A","East 187th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"05/30/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",48,40.855835601,-73.891760397,"(40.855835601, -73.891760397)","10457",NA,3918,"2321 Bassford Ave, Bronx, NY 10458, USA","2321","Bassford Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","7885",NA
"08/08/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.849520655,-73.898482916,"(40.849520655, -73.898482916)","10457",NA,3919,"4283 Park Ave, Bronx, NY 10457, USA","4283","Park Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"04/01/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.860752045,-73.889583293,"(40.860752045, -73.889583293)","10457",NA,3920,"441-473 E Fordham Rd, Bronx, NY 10458, USA","441-473","East Fordham Road","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"07/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",52,40.881755556,-73.882355561,"(40.881755556, -73.882355561)","10467",NA,3921,"3457-3471 Jerome Ave, Bronx, NY 10467, USA","3457-3471","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"10/26/2015","PETIT LARCENY","MISDEMEANOR","BRONX",49,40.86858934,-73.8672548,"(40.86858934, -73.8672548)","10461",NA,3922,"2926 White Plains Rd, Bronx, NY 10467, USA","2926","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"02/04/2015","PETIT LARCENY","MISDEMEANOR","BRONX",49,40.853390759,-73.863901703,"(40.853390759, -73.863901703)","10461",NA,3923,"2090 Barnes Ave, Bronx, NY 10462, USA","2090","Barnes Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"03/10/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",44,40.839560023,-73.923236082,"(40.839560023, -73.923236082)","10452",NA,3924,"98 W 169th St, Bronx, NY 10452, USA","98","West 169th Street","West Bronx","Bronx","Bronx County","New York","United States","10452","2826",NA
"12/03/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",44,40.841221647,-73.920765728,"(40.841221647, -73.920765728)","10452",NA,3925,"1407 Jesup Ave, Bronx, NY 10452, USA","1407","Jesup Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"08/13/2015","PETIT LARCENY","MISDEMEANOR","BRONX",52,40.865750264,-73.901863888,"(40.865750264, -73.901863888)","10467",NA,3926,"2533 Aqueduct Ave, Bronx, NY 10468, USA","2533","Aqueduct Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468","4232",NA
"03/08/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.86027439,-73.901633369,"(40.86027439, -73.901633369)","10457",NA,3927,"2374 Walton Ave, Bronx, NY 10468, USA","2374","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"03/13/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.866513303,-73.892632428,"(40.866513303, -73.892632428)","10467",NA,3928,"2694 Valentine Ave, Bronx, NY 10458, USA","2694","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"07/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",49,40.85183676,-73.86820275,"(40.85183676, -73.86820275)","10461",NA,3929,"2090 Bronxdale Ave, Bronx, NY 10462, USA","2090","Bronxdale Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","3316",NA
"12/06/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.824877175,-73.903177956,"(40.824877175, -73.903177956)","10451",NA,3930,"735-753 Judge Hansel L. McGee Pl, Bronx, NY 10456, USA","735-753","Judge Hansel L. McGee Place","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"03/28/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.813836689,-73.919432759,"(40.813836689, -73.919432759)","10454",NA,3931,"456 Willis Ave, Bronx, NY 10455, USA","456","Willis Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","4013",NA
"05/12/2015","THEFT-FRAUD","FELONY","BRONX",44,40.830886316,-73.918627975,"(40.830886316, -73.918627975)","10452",NA,3932,"1056 Sheridan Ave, Bronx, NY 10456, USA","1056","Sheridan Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","5734",NA
"08/04/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.852477202,-73.902237714,"(40.852477202, -73.902237714)","10457",NA,3933,"2055-2063 Anthony Ave, Bronx, NY 10457, USA","2055-2063","Anthony Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","2803",NA
"07/19/2015","ROBBERY","FELONY","BRONX",47,40.901932669,-73.865600161,"(40.901932669, -73.865600161)","10466",NA,3934,"4392-4394 Martha Ave, Yonkers, NY 10704, USA","4392-4394","Martha Avenue",NA,NA,NA,"New York","United States","10704","4023","Yonkers"
"05/18/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.804990985,-73.909091064,"(40.804990985, -73.909091064)","10454",NA,3935,"809-825 E 140th St, Bronx, NY 10454, USA","809-825","East 140th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"12/13/2015","FELONY ASSAULT","FELONY","BRONX",47,40.88144743,-73.848749835,"(40.88144743, -73.848749835)","10466",NA,3936,"3651-3663 Eastchester Rd, Bronx, NY 10466, USA","3651-3663","Eastchester Road","East Bronx","Bronx","Bronx County","New York","United States","10466","5882",NA
"04/23/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.80743404,-73.912970923,"(40.80743404, -73.912970923)","10454",NA,3937,"661-677 E 141st St, Bronx, NY 10454, USA","661-677","East 141st Street","West Bronx","Bronx","Bronx County","New York","United States","10454","2410",NA
"06/16/2015","FELONY ASSAULT","FELONY","BRONX",47,40.899198384,-73.858230086,"(40.899198384, -73.858230086)","10466",NA,3938,"4373-4377 Bronx Blvd, Bronx, NY 10466, USA","4373-4377","Bronx Boulevard","East Bronx","Bronx","Bronx County","New York","United States","10466","1397",NA
"08/13/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.809250484,-73.915909021,"(40.809250484, -73.915909021)","10454",NA,3939,"322-350 St Ann's Ave, Bronx, NY 10454, USA","322-350","Saint Ann's Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"09/30/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",46,40.850867772,-73.907647573,"(40.850867772, -73.907647573)","10457",NA,3940,"101 E Tremont Ave, Bronx, NY 10453, USA","101","East Tremont Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"09/17/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.842079658,-73.87851159,"(40.842079658, -73.87851159)","10457",NA,3941,"2075 Boston Rd, Bronx, NY 10460, USA","2075","Boston Road","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"09/22/2015","GRAND LARCENY","FELONY","BRONX",46,40.851525886,-73.900312493,"(40.851525886, -73.900312493)","10457",NA,3942,"2039 Valentine Ave, Bronx, NY 10457, USA","2039","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","3808",NA
"09/02/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.822070312,-73.894897269,"(40.822070312, -73.894897269)","10459",NA,3943,"945-999 Tiffany St, Bronx, NY 10459, USA","945-999","Tiffany Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"05/27/2015","ROBBERY","FELONY","BRONX",50,40.878932741,-73.904787986,"(40.878932741, -73.904787986)","10461",NA,3944,"199 W 231st St, Bronx, NY 10463, USA","199","West 231st Street","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA
"02/06/2015","PETIT LARCENY","MISDEMEANOR","BRONX",41,40.827208219,-73.897722019,"(40.827208219, -73.897722019)","10459",NA,3945,"1148-1170 Rev James A Polite Ave, Bronx, NY 10459, USA","1148-1170","Rev James A Polite Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"02/03/2015","THEFT-FRAUD","FELONY","BRONX",43,40.831935926,-73.851041393,"(40.831935926, -73.851041393)","10473",NA,3946,"1200 Castle Hill Ave, Bronx, NY 10462, USA","1200","Castle Hill Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"08/04/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.828590082,-73.879172183,"(40.828590082, -73.879172183)","10473",NA,3947,"1199 Elder Ave, Bronx, NY 10472, USA","1199","Elder Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"07/26/2015","FRAUDS","MISDEMEANOR","BRONX",46,40.857429431,-73.899949375,"(40.857429431, -73.899949375)","10457",NA,3948,"198 E 183rd St, Bronx, NY 10458, USA","198","East 183rd Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"02/03/2015","FELONY ASSAULT","FELONY","BRONX",46,40.859314068,-73.898833091,"(40.859314068, -73.898833091)","10457",NA,3949,"198 E 184th St, Bronx, NY 10458, USA","198","East 184th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"11/03/2015","FELONY ASSAULT","FELONY","BRONX",41,40.791151867,-73.884371919,"(40.791151867, -73.884371919)","10459",NA,3950,"15-0 Hazen St, East Elmhurst, NY 11370, USA","15-0","Hazen Street","East Elmhurst","Bronx","Bronx County","New York","United States","11370",NA,NA
"07/22/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.841999759,-73.892003373,"(40.841999759, -73.892003373)","10457",NA,3951,"749 E 175th St, Bronx, NY 10457, USA","749","East 175th Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"07/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",41,40.818928532,-73.887163398,"(40.818928532, -73.887163398)","10459",NA,3952,"1307 Seneca Ave, Bronx, NY 10474, USA","1307","Seneca Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474","4605",NA
"12/27/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",45,40.839401696,-73.846958909,"(40.839401696, -73.846958909)","10465",NA,3953,"2466-2468 Frisby Ave, Bronx, NY 10461, USA","2466-2468","Frisby Avenue","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA
"07/08/2015","BURGLARY","FELONY","BRONX",46,40.850865812,-73.915849182,"(40.850865812, -73.915849182)","10457",NA,3954,"170W W Tremont Ave, Bronx, NY 10453, USA","170W","West Tremont Avenue","Morris Heights","Bronx","Bronx County","New York","United States","10453","5302",NA
"06/23/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.818884897,-73.909245503,"(40.818884897, -73.909245503)","10454",NA,3955,"611-633 E 156th St, Bronx, NY 10456, USA","611-633","East 156th Street","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"10/13/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",48,40.847163133,-73.898688921,"(40.847163133, -73.898688921)","10457",NA,3956,"453A E Tremont Ave, Bronx, NY 10457, USA","453A","East Tremont Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"06/09/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",48,40.840307647,-73.887694544,"(40.840307647, -73.887694544)","10457",NA,3957,"1821 Waterloo Pl, Bronx, NY 10460, USA","1821","Waterloo Place","West Bronx","Bronx","Bronx County","New York","United States","10460","4705",NA
"12/02/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.861845475,-73.902950605,"(40.861845475, -73.902950605)","10467",NA,3958,"2400A Davidson Ave, Bronx, NY 10468, USA","2400A","Davidson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"08/11/2015","HARRASSMENT 2","VIOLATION","BRONX",42,40.827743663,-73.904380654,"(40.827743663, -73.904380654)","10451",NA,3959,"1119 Boston Rd, Bronx, NY 10456, USA","1119","Boston Road","West Bronx","Bronx","Bronx County","New York","United States","10456","5301",NA
"09/13/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",50,40.886235416,-73.906994478,"(40.886235416, -73.906994478)","10461",NA,3960,"3537-3539 Riverdale Ave, Bronx, NY 10463, USA","3537-3539","Riverdale Avenue","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA
"11/16/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",41,40.816087661,-73.895824354,"(40.816087661, -73.895824354)","10459",NA,3961,"1035-1059 Peace Officers Memorial Ln, Bronx, NY 10459, USA","1035-1059","Peace Officers Memorial Lane","West Bronx","Bronx","Bronx County","New York","United States","10459","5204",NA
"12/10/2015","HARRASSMENT 2","VIOLATION","BRONX",43,40.834463393,-73.840469138,"(40.834463393, -73.840469138)","10473",NA,3962,"1185-1199 Commerce Ave, Bronx, NY 10462, USA","1185-1199","Commerce Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"09/13/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",46,40.861102075,-73.900218606,"(40.861102075, -73.900218606)","10457",NA,3963,"2420-2426 Morris Ave, Bronx, NY 10468, USA","2420-2426","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"02/18/2015","ROBBERY","FELONY","BRONX",52,40.866829174,-73.895878639,"(40.866829174, -73.895878639)","10467",NA,3964,"54-58 E Kingsbridge Rd, Bronx, NY 10468, USA","54-58","East Kingsbridge Road","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"06/23/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.842185464,-73.891009176,"(40.842185464, -73.891009176)","10457",NA,3965,"1821-1829 Prospect Ave, Bronx, NY 10457, USA","1821-1829","Prospect Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","6806",NA
"09/15/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",46,40.852141187,-73.922375722,"(40.852141187, -73.922375722)","10457",NA,3966,"20 Richman Plaza, Bronx, NY 10453, USA","20","Richman Plaza","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"03/04/2015","BURGLARY","FELONY","BRONX",49,40.851554101,-73.865861001,"(40.851554101, -73.865861001)","10461",NA,3967,"2021 Holland Ave, Bronx, NY 10462, USA","2021","Holland Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"05/30/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",52,40.873068939,-73.874849976,"(40.873068939, -73.874849976)","10467",NA,3968,"3187-3199 Webster Ave, Bronx, NY 10467, USA","3187-3199","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"02/27/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.837874514,-73.91139157,"(40.837874514, -73.91139157)","10452",NA,3969,"1398 Morris Ave, Bronx, NY 10456, USA","1398","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"03/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",48,40.840391421,-73.880914413,"(40.840391421, -73.880914413)","10457",NA,3970,"1001 E Tremont Ave, Bronx, NY 10460, USA","1001","East Tremont Avenue","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"08/08/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.819003309,-73.90974031,"(40.819003309, -73.90974031)","10454",NA,3971,"737-755 Eagle Ave, Bronx, NY 10456, USA","737-755","Eagle Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"09/15/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.816491309,-73.916246698,"(40.816491309, -73.916246698)","10454",NA,3972,"401-423 Westchester Ave, Bronx, NY 10455, USA","401-423","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"10/02/2015","ROBBERY","FELONY","BRONX",47,40.886141362,-73.84499602,"(40.886141362, -73.84499602)","10466",NA,3973,"1148-1158 E 229th St, Bronx, NY 10466, USA","1148-1158","East 229th Street","East Bronx","Bronx","Bronx County","New York","United States","10466","5344",NA
"08/04/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",47,40.879630509,-73.864256622,"(40.879630509, -73.864256622)","10466",NA,3974,"714 E 214th St, Bronx, NY 10467, USA","714","East 214th Street","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"05/26/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",40,40.822064206,-73.914032098,"(40.822064206, -73.914032098)","10454",NA,3975,"415-417 E 158th St, Bronx, NY 10451, USA","415-417","East 158th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"03/08/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",52,40.884447144,-73.87878135,"(40.884447144, -73.87878135)","10467","3573 Dekalb Ave, Bronx, NY 10467, USA",3976,"3573 Dekalb Ave, Bronx, NY 10467, USA","3573","Dekalb Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"12/12/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",44,40.829685886,-73.921155267,"(40.829685886, -73.921155267)","10452",NA,3977,"123 E 164th St, Bronx, NY 10452, USA","123","East 164th Street","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"06/11/2015","HARRASSMENT 2","VIOLATION","BRONX",43,40.827860137,-73.874179809,"(40.827860137, -73.874179809)","10473",NA,3978,"1145 Morrison Ave, Bronx, NY 10472, USA","1145","Morrison Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"06/02/2015","FORGERY","FELONY","BRONX",44,40.83875187,-73.913757556,"(40.83875187, -73.913757556)","10452",NA,3979,"169 E 170th St, Bronx, NY 10452, USA","169","East 170th Street","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"09/17/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.823334504,-73.9133548,"(40.823334504, -73.9133548)","10451",NA,3980,"415-451 E 160th St, Bronx, NY 10451, USA","415-451","East 160th Street","West Bronx","Bronx","Bronx County","New York","United States","10451","4503",NA
"12/05/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.871842157,-73.877499033,"(40.871842157, -73.877499033)","10467",NA,3981,"359 E 204th St, Bronx, NY 10467, USA","359","East 204th Street","West Bronx","Bronx","Bronx County","New York","United States","10467","4601",NA
"11/11/2015","GRAND LARCENY","FELONY","BRONX",47,40.875779895,-73.838804283,"(40.875779895, -73.838804283)","10466",NA,3982,"3238-3240 Ely Ave, Bronx, NY 10469, USA","3238-3240","Ely Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA
