"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"12/25/2015","GRAND LARCENY","FELONY","MANHATTAN",1,40.706210391,-74.004881431,"(40.706210391, -74.004881431)",2225,"162-180 Front St, New York, NY 10038, USA","162-180","Front Street","Lower Manhattan","Manhattan","New York County","New York","United States","10038",NA,"New York",NA
"01/10/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",13,40.741341373,-73.978392609,"(40.741341373, -73.978392609)",2226,"510 2nd Ave, New York, NY 10016, USA","510","2nd Avenue","Midtown","Manhattan","New York County","New York","United States","10016",NA,"New York",NA
"03/17/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","MANHATTAN",24,40.798511647,-73.967119717,"(40.798511647, -73.967119717)",2227,"880 Amsterdam Ave, New York, NY 10025, USA","880","Amsterdam Avenue","Upper West Side","Manhattan","New York County","New York","United States","10025","4452","New York",NA
"05/10/2015","HARRASSMENT 2","VIOLATION","QUEENS",108,40.739103748,-73.928988405,"(40.739103748, -73.928988405)",2228,"48-29-48-49 37th St, Long Island City, NY 11101, USA","48-29-48-49","37th Street","Long Island City","Queens","Queens County","New York","United States","11101","1903",NA,NA
"11/03/2015","BURGLARY","FELONY","MANHATTAN",18,40.758495393,-73.975134778,"(40.758495393, -73.975134778)",2229,"18 E 51st St, New York, NY 10022, USA","18","East 51st Street","Midtown","Manhattan","New York County","New York","United States","10022",NA,"New York",NA
"04/07/2015","GRAND LARCENY","FELONY","BRONX",47,40.892513966,-73.859568127,"(40.892513966, -73.859568127)",2230,"661 E 231st St, Bronx, NY 10466, USA","661","East 231st Street","East Bronx","Bronx","Bronx County","New York","United States","10466","2901",NA,NA
"10/13/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",71,40.663986422,-73.94131288,"(40.663986422, -73.94131288)",2231,"625 Empire Blvd, Brooklyn, NY 11213, USA","625","Empire Boulevard","Crown Heights","Brooklyn","Kings County","New York","United States","11213","5211",NA,NA
"11/17/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",112,40.736471682,-73.851417187,"(40.736471682, -73.851417187)",2232,"62-10-62-12 108th St, Forest Hills, NY 11375, USA","62-10-62-12","108th Street","Forest Hills","Queens","Queens County","New York","United States","11375",NA,NA,NA
"06/27/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",61,40.594238933,-73.936840843,"(40.594238933, -73.936840843)",2233,"3021 Avenue X, Brooklyn, NY 11235, USA","3021","Avenue X","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11235",NA,NA,NA
"08/25/2015","PETIT LARCENY","MISDEMEANOR","BRONX",46,40.844762267,-73.924784229,"(40.844762267, -73.924784229)",2234,"1443-1461 Undercliff Ave, Bronx, NY 10452, USA","1443-1461","Undercliff Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"05/11/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",30,40.825027755,-73.94403976,"(40.825027755, -73.94403976)",2235,"728 St Nicholas Ave, New York, NY 10031, USA","728","Saint Nicholas Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10031",NA,"New York",NA
"06/25/2015","FELONY ASSAULT","FELONY","STATEN ISLAND",120,40.645014517,-74.07720963,"(40.645014517, -74.07720963)",2236,"75 Richmond Terrace, Staten Island, NY 10301, USA","75","Richmond Terrace","St. George","Staten Island","Richmond County","New York","United States","10301",NA,NA,NA
"12/06/2015","FELONY ASSAULT","FELONY","BRONX",40,40.817709829,-73.923973014,"(40.817709829, -73.923973014)",2237,"239A E 149th St, Bronx, NY 10451, USA","239A","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"04/11/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",46,40.845667528,-73.919972504,"(40.845667528, -73.919972504)",2238,"1538-1598 Nelson Ave, Bronx, NY 10452, USA","1538-1598","Nelson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452","1707",NA,NA
"01/10/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",62,40.598914133,-73.995716259,"(40.598914133, -73.995716259)",2239,"128 Bay 31st St, Brooklyn, NY 11214, USA","128","Bay 31st Street","Gravesend","Brooklyn","Kings County","New York","United States","11214","5204",NA,NA
"12/15/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",69,40.631901201,-73.887702988,"(40.631901201, -73.887702988)",2240,"2110 Rockaway Pkwy, Brooklyn, NY 11236, USA","2110","Rockaway Parkway","Canarsie","Brooklyn","Kings County","New York","United States","11236",NA,NA,NA
"04/16/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",44,40.844077376,-73.918593768,"(40.844077376, -73.918593768)",2241,"1530 Jesup Ave, Bronx, NY 10452, USA","1530","Jesup Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"08/27/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",113,40.705676383,-73.75422569,"(40.705676383, -73.75422569)",2242,"110-1 203rd St, St. Albans, NY 11412, USA","110-1","203rd Street","St. Albans","Queens","Queens County","New York","United States","11412",NA,NA,NA
"02/17/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",114,40.774948653,-73.904189281,"(40.774948653, -73.904189281)",2243,"39-2-39-98 21st Ave, Astoria, NY 11105, USA","39-2-39-98","21st Avenue","Astoria","Queens","Queens County","New York","United States","11105",NA,NA,NA
"12/16/2015","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN",18,40.760632393,-73.984122222,"(40.760632393, -73.984122222)",2244,"205 W 49th St, New York, NY 10019, USA","205","West 49th Street","Theater District","Manhattan","New York County","New York","United States","10019",NA,"New York",NA
"11/28/2015","BURGLARY","FELONY","BROOKLYN",63,40.61608756,-73.942133004,"(40.61608756, -73.942133004)",2245,"1523 E 33rd St, Brooklyn, NY 11234, USA","1523","East 33rd Street","Marine Park","Brooklyn","Kings County","New York","United States","11234","3434",NA,NA
"11/09/2015","BURGLARY","FELONY","BROOKLYN",62,40.604284041,-73.979999918,"(40.604284041, -73.979999918)",2246,"1763-1765 W 7th St, Brooklyn, NY 11223, USA","1763-1765","West 7th Street","Gravesend","Brooklyn","Kings County","New York","United States","11223",NA,NA,NA
"06/11/2015","ROBBERY","FELONY","BROOKLYN",81,40.68824027,-73.933102722,"(40.68824027, -73.933102722)",2247,"200 Stuyvesant Ave, Brooklyn, NY 11221, USA","200","Stuyvesant Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221","1815",NA,NA
"10/08/2015","FELONY ASSAULT","FELONY","QUEENS",102,40.687173673,-73.835805901,"(40.687173673, -73.835805901)",2248,"107-11-107-99 101st Ave, Ozone Park, NY 11416, USA","107-11-107-99","101st Avenue","Ozone Park","Queens","Queens County","New York","United States","11416",NA,NA,NA
"04/30/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",112,40.722640996,-73.851541822,"(40.722640996, -73.851541822)",2249,"70-64 Yellowstone Blvd, Forest Hills, NY 11375, USA","70-64","Yellowstone Boulevard","Forest Hills","Queens","Queens County","New York","United States","11375",NA,NA,NA
"04/26/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",113,40.688731882,-73.757645198,"(40.688731882, -73.757645198)",2250,"119-27-119-31 192nd St, St. Albans, NY 11412, USA","119-27-119-31","192nd Street","St. Albans","Queens","Queens County","New York","United States","11412","3624",NA,NA
"12/30/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",101,40.602745951,-73.750077865,"(40.602745951, -73.750077865)",2251,"16-0-16-4 Mott Ave, Far Rockaway, NY 11691, USA","16-0-16-4","Mott Avenue","Far Rockaway","Queens","Queens County","New York","United States","11691",NA,NA,NA
"12/23/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",62,40.622209288,-74.000077088,"(40.622209288, -74.000077088)",2252,"1441-1445 Ovington Ave, Brooklyn, NY 11219, USA","1441-1445","Ovington Avenue",NA,"Brooklyn","Kings County","New York","United States","11219",NA,NA,NA
"06/30/2015","GRAND LARCENY","FELONY","MANHATTAN",20,40.77996599,-73.981741717,"(40.77996599, -73.981741717)",2253,"2101 Broadway, New York, NY 10023, USA","2101","Broadway","Upper West Side","Manhattan","New York County","New York","United States","10023",NA,"New York",NA
"10/01/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",110,40.744720054,-73.872333893,"(40.744720054, -73.872333893)",2254,"43-26-43-30 Elbertson St, Elmhurst, NY 11373, USA","43-26-43-30","Elbertson Street","Elmhurst","Queens","Queens County","New York","United States","11373","2862",NA,NA
"05/10/2015","FELONY ASSAULT","FELONY","MANHATTAN",18,40.762307706,-73.995850149,"(40.762307706, -73.995850149)",2255,"517-599 W 45th St, New York, NY 10036, USA","517-599","West 45th Street","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"04/07/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",26,40.817217733,-73.953472135,"(40.817217733, -73.953472135)",2256,"1469 Amsterdam Ave, New York, NY 10027, USA","1469","Amsterdam Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"08/14/2015","ROBBERY","FELONY","QUEENS",101,40.606664855,-73.756149603,"(40.606664855, -73.756149603)",2257,"22-37-22-45 Dix Ave, Far Rockaway, NY 11691, USA","22-37-22-45","Dix Avenue","Far Rockaway","Queens","Queens County","New York","United States","11691",NA,NA,NA
"05/14/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",63,40.621351999,-73.941984352,"(40.621351999, -73.941984352)",2258,"1403 E 34th St, Brooklyn, NY 11210, USA","1403","East 34th Street","Flatlands","Brooklyn","Kings County","New York","United States","11210","5427",NA,NA
"01/25/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","MANHATTAN",23,40.792061502,-73.939842082,"(40.792061502, -73.939842082)",2259,"324-326 E 109th St, New York, NY 10029, USA","324-326","East 109th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"12/21/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",75,40.668466804,-73.896004448,"(40.668466804, -73.896004448)",2260,"349-351 Sheffield Ave, Brooklyn, NY 11207, USA","349-351","Sheffield Avenue","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"09/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",34,40.861480398,-73.924996695,"(40.861480398, -73.924996695)",2261,"163-171 Nagle Ave, New York, NY 10040, USA","163-171","Nagle Avenue","Fort George","Manhattan","New York County","New York","United States","10040",NA,"New York",NA
"11/08/2015","BURGLARY","FELONY","BROOKLYN",62,40.59739321,-73.973181857,"(40.59739321, -73.973181857)",2262,"2256 McDonald Ave, Brooklyn, NY 11223, USA","2256","McDonald Avenue","Gravesend","Brooklyn","Kings County","New York","United States","11223","3926",NA,NA
"06/24/2015","FELONY ASSAULT","FELONY","BRONX",46,40.858683114,-73.899206402,"(40.858683114, -73.899206402)",2263,"2347 Grand Concourse, Bronx, NY 10468, USA","2347","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"02/25/2015","FELONY ASSAULT","FELONY","QUEENS",115,40.755514464,-73.85992553,"(40.755514464, -73.85992553)",2264,"108-11-108-13 35th Ave, Corona, NY 11368, USA","108-11-108-13","35th Avenue","Corona","Queens","Queens County","New York","United States","11368","1207",NA,NA
"09/03/2015","ADMINISTRATIVE CODE","MISDEMEANOR","BRONX",47,40.897005967,-73.850005753,"(40.897005967, -73.850005753)",2265,"4341 Wickham Ave, Bronx, NY 10466, USA","4341","Wickham Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","1809",NA,NA
"01/09/2015","BURGLARY","FELONY","BROOKLYN",83,40.699162124,-73.92078309,"(40.699162124, -73.92078309)",2266,"215 Himrod St, Brooklyn, NY 11237, USA","215","Himrod Street","Bushwick","Brooklyn","Kings County","New York","United States","11237","4147",NA,NA
"03/22/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",62,40.606587448,-73.983272907,"(40.606587448, -73.983272907)",2267,"1638-1640 W 10th St, Brooklyn, NY 11223, USA","1638-1640","West 10th Street",NA,"Brooklyn","Kings County","New York","United States","11223","1147",NA,NA
"11/18/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",7,40.714775605,-73.982729923,"(40.714775605, -73.982729923)",2268,"500-502 Grand St, New York, NY 10002, USA","500-502","Grand Street","Lower East Side","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"03/08/2015","PETIT LARCENY","MISDEMEANOR","BRONX",46,40.846288402,-73.90959847,"(40.846288402, -73.90959847)",2269,"1773 Grand Concourse, Bronx, NY 10453, USA","1773","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10453","8205",NA,NA
"07/22/2015","GRAND LARCENY","FELONY","QUEENS",113,40.66769532,-73.761329958,"(40.66769532, -73.761329958)",2270,"182-11-182-15 144th Ave, Springfield Gardens, NY 11413, USA","182-11-182-15","144th Avenue","Springfield Gardens","Queens","Queens County","New York","United States","11413",NA,NA,NA
"04/10/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",77,40.674019979,-73.964945958,"(40.674019979, -73.964945958)",2271,"395-399 St Johns Pl, Brooklyn, NY 11238, USA","395-399","Saint Johns Place","Prospect Heights","Brooklyn","Kings County","New York","United States","11238",NA,NA,NA
"05/04/2015","ROBBERY","FELONY","BROOKLYN",67,40.662486213,-73.924517575,"(40.662486213, -73.924517575)",2272,"133-135 E 95th St, Brooklyn, NY 11212, USA","133-135","East 95th Street","East Flatbush","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"04/04/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",101,40.599339302,-73.756309594,"(40.599339302, -73.756309594)",2273,"401-449 Beach 22nd St, Far Rockaway, NY 11691, USA","401-449","Beach 22nd Street","Far Rockaway","Queens","Queens County","New York","United States","11691","2650",NA,NA
"01/14/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","QUEENS",103,40.707447364,-73.792141768,"(40.707447364, -73.792141768)",2274,"168-1-168-99 91st Ave, Jamaica, NY 11432, USA","168-1-168-99","91st Avenue","Jamaica","Queens","Queens County","New York","United States","11432",NA,NA,NA
"11/25/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.75251306,-73.98159765,"(40.75251306, -73.98159765)",2275,"475 5th Ave, New York, NY 10017, USA","475","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10017",NA,"New York",NA
"12/12/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN",71,40.662360477,-73.950811952,"(40.662360477, -73.950811952)",2276,"313 Lefferts Ave, Brooklyn, NY 11225, USA","313","Lefferts Avenue","Prospect Lefferts Gardens","Brooklyn","Kings County","New York","United States","11225",NA,NA,NA
"12/06/2015","FELONY ASSAULT","FELONY","BRONX",52,40.865383016,-73.893201875,"(40.865383016, -73.893201875)",2277,"2654 Valentine Ave, Bronx, NY 10458, USA","2654","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"06/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",103,40.709555918,-73.782060897,"(40.709555918, -73.782060897)",2278,"91-1-91-67 179th Pl, Jamaica, NY 11432, USA","91-1-91-67","179th Place","Jamaica","Queens","Queens County","New York","United States","11432","5610",NA,NA
"06/16/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",42,40.831891808,-73.905447932,"(40.831891808, -73.905447932)",2279,"3551 Third Ave, Bronx, NY 10456, USA","3551","Third Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","3403",NA,NA
"01/24/2015","GRAND LARCENY","FELONY","BRONX",44,40.840867765,-73.925153656,"(40.840867765, -73.925153656)",2280,"1334 Ogden Ave, Bronx, NY 10452, USA","1334","Ogden Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"05/20/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.812901217,-73.92012028,"(40.812901217, -73.92012028)",2281,"400 E 144th St, Bronx, NY 10454, USA","400","East 144th Street","West Bronx","Bronx","Bronx County","New York","United States","10454","1005",NA,NA
"11/18/2015","ROBBERY","FELONY","BROOKLYN",90,40.707130639,-73.966612942,"(40.707130639, -73.966612942)",2282,"57-59 Division Ave, Brooklyn, NY 11249, USA","57-59","Division Avenue","Williamsburg","Brooklyn","Kings County","New York","United States","11249",NA,NA,NA
"05/24/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",121,40.57697314,-74.169736175,"(40.57697314, -74.169736175)",2283,"Yukon Ave, Staten Island, NY 10314, USA",NA,"Yukon Avenue","Heartland Village","Staten Island","Richmond County","New York","United States","10314",NA,NA,NA
"07/09/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",76,40.683452908,-73.987212531,"(40.683452908, -73.987212531)",2284,"192-198 Bond St, Brooklyn, NY 11217, USA","192-198","Bond Street",NA,"Brooklyn","Kings County","New York","United States","11217",NA,NA,NA
"07/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",44,40.838715971,-73.909883422,"(40.838715971, -73.909883422)",2285,"1431 College Ave, Bronx, NY 10456, USA","1431","College Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"03/13/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",81,40.692632409,-73.933978192,"(40.692632409, -73.933978192)",2286,"87 Stuyvesant Ave, Brooklyn, NY 11221, USA","87","Stuyvesant Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221",NA,NA,NA
"08/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",67,40.638549936,-73.926036348,"(40.638549936, -73.926036348)",2287,"5338 Kings Hwy, Brooklyn, NY 11203, USA","5338","Kings Highway","East Flatbush","Brooklyn","Kings County","New York","United States","11203","6703",NA,NA
"02/17/2015","FORGERY","FELONY","QUEENS",103,40.699764586,-73.793579449,"(40.699764586, -73.793579449)",2288,"10508-10598 Guy R Brewer Blvd, Jamaica, NY 11433, USA","10508-10598","Guy R Brewer Boulevard","Jamaica","Queens","Queens County","New York","United States","11433",NA,NA,NA
"08/13/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.809250484,-73.915909021,"(40.809250484, -73.915909021)",2289,"322-350 St Ann's Ave, Bronx, NY 10454, USA","322-350","Saint Ann's Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"07/24/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",76,40.686077598,-74.002200922,"(40.686077598, -74.002200922)",2290,"170-178 Columbia St, Brooklyn, NY 11231, USA","170-178","Columbia Street","Columbia Street Waterfront District","Brooklyn","Kings County","New York","United States","11231",NA,NA,NA
"04/04/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",43,40.835329446,-73.87504022,"(40.835329446, -73.87504022)",2291,"1440-1472 Harrod Ave, Bronx, NY 10472, USA","1440-1472","Harrod Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"11/20/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",7,40.720872229,-73.986555988,"(40.720872229, -73.986555988)",2292,"127 Stanton St, New York, NY 10002, USA","127","Stanton Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"03/24/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",77,40.670167427,-73.930993992,"(40.670167427, -73.930993992)",2293,"245A Utica Ave, Brooklyn, NY 11213, USA","245A","Utica Avenue","Crown Heights","Brooklyn","Kings County","New York","United States","11213",NA,NA,NA
"06/23/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",23,40.793300943,-73.948764998,"(40.793300943, -73.948764998)",2294,"60 E 106th St, New York, NY 10029, USA","60","East 106th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"11/15/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",75,40.674898013,-73.893218494,"(40.674898013, -73.893218494)",2295,"447 Liberty Ave, Brooklyn, NY 11207, USA","447","Liberty Avenue","East New York","Brooklyn","Kings County","New York","United States","11207","3029",NA,NA
"04/08/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",40,40.811965743,-73.920811394,"(40.811965743, -73.920811394)",2296,"368 Willis Ave, Bronx, NY 10454, USA","368","Willis Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454","2115",NA,NA
"04/27/2015","GRAND LARCENY","FELONY","BROOKLYN",68,40.620205815,-74.024060144,"(40.620205815, -74.024060144)",2297,"611-613 86th St, Brooklyn, NY 11209, USA","611-613","86th Street","Bay Ridge","Brooklyn","Kings County","New York","United States","11209","4804",NA,NA
"11/11/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.835769224,-73.90439803,"(40.835769224, -73.90439803)",2298,"1399-1439 Washington Ave, Bronx, NY 10456, USA","1399-1439","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"08/14/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",70,40.622749023,-73.961403025,"(40.622749023, -73.961403025)",2299,"1417 Avenue K, Brooklyn, NY 11230, USA","1417","Avenue K","Midwood","Brooklyn","Kings County","New York","United States","11230",NA,NA,NA
"11/04/2015","ROBBERY","FELONY","BRONX",40,40.818568337,-73.927313946,"(40.818568337, -73.927313946)",2300,"155 E 149th St, Bronx, NY 10451, USA","155","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10451","5341",NA,NA
"06/29/2015","ROBBERY","FELONY","MANHATTAN",34,40.859200822,-73.922761528,"(40.859200822, -73.922761528)",2301,"3703 10th Ave, New York, NY 10040, USA","3703","10th Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10040",NA,"New York",NA
"11/17/2015","FELONY ASSAULT","FELONY","BROOKLYN",75,40.660542776,-73.893176595,"(40.660542776, -73.893176595)",2302,"673-677 Sheffield Ave, Brooklyn, NY 11207, USA","673-677","Sheffield Avenue","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"03/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",110,40.740969473,-73.881438547,"(40.740969473, -73.881438547)",2303,"4520 Whitney Ave, Elmhurst, NY 11373, USA","4520","Whitney Avenue","Elmhurst","Queens","Queens County","New York","United States","11373",NA,NA,NA
"08/15/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",7,40.716137819,-73.989457233,"(40.716137819, -73.989457233)",2304,"37 Essex St, New York, NY 10002, USA","37","Essex Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"09/19/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",44,40.835405549,-73.924783966,"(40.835405549, -73.924783966)",2305,"1115 Anderson Ave, Bronx, NY 10452, USA","1115","Anderson Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"03/21/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",68,40.624001004,-74.027865589,"(40.624001004, -74.027865589)",2306,"8414 4th Ave, Brooklyn, NY 11209, USA","8414","4th Avenue","Bay Ridge","Brooklyn","Kings County","New York","United States","11209",NA,NA,NA
"07/29/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.82681201,-73.920923807,"(40.82681201, -73.920923807)",2307,"895 Sheridan Ave, Bronx, NY 10451, USA","895","Sheridan Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"10/17/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",63,40.624701881,-73.939067111,"(40.624701881, -73.939067111)",2308,"1851-1853 Flatbush Ave, Brooklyn, NY 11210, USA","1851-1853","Flatbush Avenue","Flatlands","Brooklyn","Kings County","New York","United States","11210",NA,NA,NA
"11/27/2015","FELONY ASSAULT","FELONY","BRONX",46,40.845707148,-73.910398033,"(40.845707148, -73.910398033)",2309,"1749a Grand Concourse, Bronx, NY 10453, USA","1749a","Grand Concourse",NA,"Bronx",NA,"New York","United States","10453","8205",NA,NA
"05/10/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",79,40.690456614,-73.959431051,"(40.690456614, -73.959431051)",2310,"270 Taaffe Pl, Brooklyn, NY 11205, USA","270","Taaffe Place","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11205",NA,NA,NA
"07/22/2015","PETIT LARCENY","MISDEMEANOR","BRONX",45,40.851677851,-73.826880018,"(40.851677851, -73.826880018)",2311,"Wilkinson Ave, Bronx, NY, USA",NA,"Wilkinson Avenue","East Bronx","Bronx","Bronx County","New York","United States",NA,NA,"New York",NA
"01/02/2015","DANGEROUS WEAPONS","FELONY","QUEENS",106,40.660033687,-73.83998881,"(40.660033687, -73.83998881)",2312,"158-29-158-35 Cross Bay Blvd, Howard Beach, NY 11414, USA","158-29-158-35","Cross Bay Boulevard","Howard Beach","Queens","Queens County","New York","United States","11414",NA,NA,NA
"05/25/2015","PETIT LARCENY","MISDEMEANOR","BRONX",49,40.859591371,-73.866528047,"(40.859591371, -73.866528047)",2313,"725 Astor Ave, Bronx, NY 10467, USA","725","Astor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10467","9307",NA,NA
"08/20/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",67,40.654223423,-73.911563409,"(40.654223423, -73.911563409)",2314,"1285-1329 Linden Blvd, Brooklyn, NY 11212, USA","1285-1329","Linden Boulevard","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"08/11/2015","ROBBERY","FELONY","MANHATTAN",25,40.797612109,-73.941321493,"(40.797612109, -73.941321493)",2315,"169-171 E 115th St, New York, NY 10029, USA","169-171","East 115th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"10/21/2015","GRAND LARCENY","FELONY","BRONX",43,40.829061339,-73.850372112,"(40.829061339, -73.850372112)",2316,"1060 Castle Hill Ave, Bronx, NY 10472, USA","1060","Castle Hill Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","6314",NA,NA
"02/20/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",61,40.598445031,-73.950174852,"(40.598445031, -73.950174852)",2317,"2217 E 21st St, Brooklyn, NY 11229, USA","2217","East 21st Street","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11229","3637",NA,NA
"08/30/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",112,40.72652255,-73.860697223,"(40.72652255, -73.860697223)",2318,"64-59 Austin St, Flushing, NY 11374, USA","64-59","Austin Street","Flushing","Queens","Queens County","New York","United States","11374",NA,NA,NA
"03/25/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",7,40.721822019,-73.987479351,"(40.721822019, -73.987479351)",2319,"175 Ludlow St, New York, NY 10002, USA","175","Ludlow Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
