"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"12/12/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",42,40.825012109,-73.914133073,"(40.825012109, -73.914133073)",5941,"369-381 E 162nd St, Bronx, NY 10451, USA","369-381","East 162nd Street","West Bronx","Bronx","Bronx County","New York","United States","10451","4141",NA,NA
"09/22/2015","FORGERY","FELONY","BRONX",42,40.82572834,-73.913944259,"(40.82572834, -73.913944259)",5942,"941 Courtlandt Ave, Bronx, NY 10451, USA","941","Courtlandt Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA,NA
"04/24/2015","GRAND LARCENY","FELONY","BROOKLYN",81,40.684070285,-73.936762975,"(40.684070285, -73.936762975)",5943,"471 Hancock St, Brooklyn, NY 11233, USA","471","Hancock Street","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11233",NA,NA,NA
"07/02/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN",66,40.626219349,-73.995757737,"(40.626219349, -73.995757737)",5944,"1443 61st St, Brooklyn, NY 11219, USA","1443","61st Street","Bensonhurst","Brooklyn","Kings County","New York","United States","11219",NA,NA,NA
"12/16/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.809028744,-73.920601759,"(40.809028744, -73.920601759)",5945,"447-507 E 139th St, Bronx, NY 10454, USA","447-507","East 139th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"07/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",90,40.70993075,-73.946087763,"(40.70993075, -73.946087763)",5946,"92-110 Ten Eyck St, Brooklyn, NY 11206, USA","92-110","Ten Eyck Street","Williamsburg","Brooklyn","Kings County","New York","United States","11206",NA,NA,NA
"02/03/2015","FELONY ASSAULT","FELONY","MANHATTAN",20,40.78280157,-73.983521132,"(40.78280157, -73.983521132)",5947,"321 W 76th St, New York, NY 10023, USA","321","West 76th Street","Upper West Side","Manhattan","New York County","New York","United States","10023","8044","New York",NA
"01/25/2015","GRAND LARCENY","FELONY","MANHATTAN",10,40.744922528,-74.002480752,"(40.744922528, -74.002480752)",5948,"172A 9th Ave, New York, NY 10011, USA","172A","9th Avenue","Midtown","Manhattan","New York County","New York","United States","10011",NA,"New York",NA
"11/19/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",67,40.631816683,-73.945124075,"(40.631816683, -73.945124075)",5949,"3215 Avenue H, Brooklyn, NY 11210, USA","3215","Avenue H","East Flatbush","Brooklyn","Kings County","New York","United States","11210",NA,NA,NA
"10/21/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",84,40.696042839,-73.984519863,"(40.696042839, -73.984519863)",5950,"125 Flatbush Ave Ext, Brooklyn, NY 11201, USA","125","Flatbush Avenue Extension","Downtown Brooklyn","Brooklyn","Kings County","New York","United States","11201",NA,NA,NA
"08/15/2015","DANGEROUS WEAPONS","FELONY","QUEENS",101,40.597644583,-73.763632886,"(40.597644583, -73.763632886)",5951,"30-1 Brookhaven Ave, Far Rockaway, NY 11691, USA","30-1","Brookhaven Avenue","Far Rockaway","Queens","Queens County","New York","United States","11691",NA,NA,NA
"04/22/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",106,40.677605279,-73.82821878,"(40.677605279, -73.82821878)",5952,"110-11-110-15 Rockaway Blvd, South Ozone Park, NY 11420, USA","110-11-110-15","Rockaway Boulevard","South Ozone Park","Queens","Queens County","New York","United States","11420",NA,NA,NA
"06/16/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",109,40.769531781,-73.805096447,"(40.769531781, -73.805096447)",5953,"159-9-159-15 32nd Ave, Flushing, NY 11358, USA","159-9-159-15","32nd Avenue","Flushing","Queens","Queens County","New York","United States","11358",NA,NA,NA
"03/01/2015","CRIMINAL TRESPASS","MISDEMEANOR","MANHATTAN",23,40.795847213,-73.946910264,"(40.795847213, -73.946910264)",5954,"38-80 Tito Puente Way, New York, NY 10029, USA","38-80","Tito Puente Way","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"07/27/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",68,40.619815416,-74.009737972,"(40.619815416, -74.009737972)",5955,"1237-1241 77th St, Brooklyn, NY 11228, USA","1237-1241","77th Street","Dyker Heights","Brooklyn","Kings County","New York","United States","11228","2421",NA,NA
"10/03/2015","HARRASSMENT 2","VIOLATION","QUEENS",115,40.755514464,-73.85992553,"(40.755514464, -73.85992553)",5956,"108-11-108-13 35th Ave, Corona, NY 11368, USA","108-11-108-13","35th Avenue","Corona","Queens","Queens County","New York","United States","11368","1207",NA,NA
"11/20/2015","GRAND LARCENY","FELONY","QUEENS",114,40.752010616,-73.930710705,"(40.752010616, -73.930710705)",5957,"33-22-33-24 Northern Blvd, Long Island City, NY 11101, USA","33-22-33-24","Northern Boulevard","Long Island City","Queens","Queens County","New York","United States","11101",NA,NA,NA
"10/23/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",108,40.746976717,-73.897538426,"(40.746976717, -73.897538426)",5958,"65-24 38th Ave, Woodside, NY 11377, USA","65-24","38th Avenue","Woodside","Queens","Queens County","New York","United States","11377",NA,NA,NA
"12/08/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",90,40.700733765,-73.941933307,"(40.700733765, -73.941933307)",5959,"761 Flushing Ave, Brooklyn, NY 11206, USA","761","Flushing Avenue","Williamsburg","Brooklyn","Kings County","New York","United States","11206",NA,NA,NA
"05/25/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",5,40.711842747,-73.999128529,"(40.711842747, -73.999128529)",5960,"33 Madison St, New York, NY 10038, USA","33","Madison Street","Lower Manhattan","Manhattan","New York County","New York","United States","10038",NA,"New York",NA
"01/20/2015","ROBBERY","FELONY","BRONX",47,40.873078331,-73.844230985,"(40.873078331, -73.844230985)",5961,"3200 Eastchester Rd, Bronx, NY 10469, USA","3200","Eastchester Road","East Bronx","Bronx","Bronx County","New York","United States","10469","2703",NA,NA
"05/06/2015","FELONY ASSAULT","FELONY","BROOKLYN",77,40.67736043,-73.944232162,"(40.67736043, -73.944232162)",5962,"69 Anna Marie Blinn, Brooklyn, NY 11216, USA","69","Anna Marie Blinn","Crown Heights","Brooklyn","Kings County","New York","United States","11216",NA,NA,NA
"12/25/2015","ROBBERY","FELONY","MANHATTAN",23,40.793826503,-73.940107742,"(40.793826503, -73.940107742)",5963,"2159 2nd Ave, New York, NY 10029, USA","2159","2nd Avenue","East Harlem","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"06/18/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",19,40.779611652,-73.945912195,"(40.779611652, -73.945912195)",5964,"419 E 91st St, New York, NY 10128, USA","419","East 91st Street","Upper East Side","Manhattan","New York County","New York","United States","10128","6801","New York",NA
"12/23/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",14,40.757624357,-73.985682275,"(40.757624357, -73.985682275)",5965,"1505-1531 Broadway, New York, NY 10036, USA","1505-1531","Broadway","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"09/15/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",121,40.63597097,-74.161365149,"(40.63597097, -74.161365149)",5966,"63 Lockman Ave, Staten Island, NY 10303, USA","63","Lockman Avenue","Mariners Harbor","Staten Island","Richmond County","New York","United States","10303","2022",NA,NA
"04/29/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",33,40.843208496,-73.938201962,"(40.843208496, -73.938201962)",5967,"1224-1228 St Nicholas Ave, New York, NY 10032, USA","1224-1228","Saint Nicholas Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10032",NA,"New York",NA
"11/20/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","STATEN ISLAND",121,40.626910519,-74.149083904,"(40.626910519, -74.149083904)",5968,"19 Wenlock St, Staten Island, NY 10303, USA","19","Wenlock Street","Mariners Harbor","Staten Island","Richmond County","New York","United States","10303","2616",NA,NA
"06/30/2015","THEFT-FRAUD","FELONY","QUEENS",104,40.732586644,-73.889366287,"(40.732586644, -73.889366287)",5969,"73-24 52nd Dr, Flushing, NY 11378, USA","73-24","52nd Drive","Flushing","Queens","Queens County","New York","United States","11378",NA,NA,NA
"11/18/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",102,40.690225566,-73.829931536,"(40.690225566, -73.829931536)",5970,"95-43 115th St, Jamaica, NY 11419, USA","95-43","115th Street","Jamaica","Queens","Queens County","New York","United States","11419",NA,NA,NA
"04/13/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",13,40.736868993,-73.989706546,"(40.736868993, -73.989706546)",5971,"33 E 17th St, New York, NY 10003, USA","33","East 17th Street","Midtown","Manhattan","New York County","New York","United States","10003","2005","New York",NA
"12/09/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN",78,40.682517958,-73.976316867,"(40.682517958, -73.976316867)",5972,"181-183 Flatbush Ave, Brooklyn, NY 11217, USA","181-183","Flatbush Avenue","Park Slope","Brooklyn","Kings County","New York","United States","11217","2020",NA,NA
"06/23/2015","HARRASSMENT 2","VIOLATION","QUEENS",100,40.587879866,-73.808575342,"(40.587879866, -73.808575342)",5973,"82-2 Rockaway Beach Blvd, Far Rockaway, NY 11693, USA","82-2","Rockaway Beach Boulevard","Far Rockaway","Queens","Queens County","New York","United States","11693",NA,NA,NA
"02/25/2015","BURGLARY","FELONY","MANHATTAN",5,40.715924005,-73.993111476,"(40.715924005, -73.993111476)",5974,"46 Eldridge St, New York, NY 10002, USA","46","Eldridge Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"10/02/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",10,40.755788995,-74.001986659,"(40.755788995, -74.001986659)",5975,"600-630 W 34th St, New York, NY 10001, USA","600-630","West 34th Street","Midtown","Manhattan","New York County","New York","United States","10001",NA,"New York",NA
"03/04/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",62,40.608010456,-74.001719348,"(40.608010456, -74.001719348)",5976,"8437 New Utrecht Ave, Brooklyn, NY 11214, USA","8437","New Utrecht Avenue","Bensonhurst","Brooklyn","Kings County","New York","United States","11214",NA,NA,NA
"07/19/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.87394125,-73.884914973,"(40.87394125, -73.884914973)",5977,"3051 Valentine Ave, Bronx, NY 10458, USA","3051","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","1311",NA,NA
"08/25/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",69,40.645334146,-73.912980556,"(40.645334146, -73.912980556)",5978,"8900 Avenue D, Brooklyn, NY 11236, USA","8900","Avenue D","Canarsie","Brooklyn","Kings County","New York","United States","11236",NA,NA,NA
"07/30/2015","DANGEROUS WEAPONS","FELONY","BROOKLYN",75,40.67358888,-73.893353977,"(40.67358888, -73.893353977)",5979,"461 Glenmore Ave, Brooklyn, NY 11207, USA","461","Glenmore Avenue","East New York","Brooklyn","Kings County","New York","United States","11207","3504",NA,NA
"07/07/2015","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN",34,40.864470773,-73.918944803,"(40.864470773, -73.918944803)",5980,"3866 10th Ave, New York, NY 10034, USA","3866","10th Avenue","Inwood","Manhattan","New York County","New York","United States","10034","1846","New York",NA
"11/28/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",79,40.689031425,-73.939242708,"(40.689031425, -73.939242708)",5981,"557 Lexington Ave, Brooklyn, NY 11221, USA","557","Lexington Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221","1569",NA,NA
"04/03/2015","DANGEROUS WEAPONS","FELONY","BRONX",43,40.837595115,-73.866387866,"(40.837595115, -73.866387866)",5982,"1501 Taylor Ave, Bronx, NY 10460, USA","1501","Taylor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"01/06/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",84,40.690723948,-73.988556157,"(40.690723948, -73.988556157)",5983,"150 Livingston St, Brooklyn, NY 11201, USA","150","Livingston Street","Downtown Brooklyn","Brooklyn","Kings County","New York","United States","11201",NA,NA,NA
"06/09/2015","GRAND LARCENY","FELONY","BROOKLYN",88,40.682892979,-73.971824246,"(40.682892979, -73.971824246)",5984,"424 Cumberland St, Brooklyn, NY 11238, USA","424","Cumberland Street","Fort Greene","Brooklyn","Kings County","New York","United States","11238","1533",NA,NA
"05/03/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",60,40.576645978,-73.976480396,"(40.576645978, -73.976480396)",5985,"2951 W 8th St, Brooklyn, NY 11224, USA","2951","West 8th Street","Coney Island","Brooklyn","Kings County","New York","United States","11224",NA,NA,NA
"11/17/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",43,40.820695134,-73.868116293,"(40.820695134, -73.868116293)",5986,"1705-1719 Lafayette Ave, Bronx, NY 10473, USA","1705-1719","Lafayette Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"07/24/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",40,40.815940508,-73.910134638,"(40.815940508, -73.910134638)",5987,"635 Westchester Ave, Bronx, NY 10455, USA","635","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"02/27/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",6,40.735120728,-73.991456867,"(40.735120728, -73.991456867)",5988,"101 E 14th St, New York, NY 10003, USA","101","East 14th Street","Lower Manhattan","Manhattan","New York County","New York","United States","10003",NA,"New York",NA
"04/01/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",75,40.654036435,-73.883456292,"(40.654036435, -73.883456292)",5989,"12215 Flatlands Ave, Brooklyn, NY 11207, USA","12215","Flatlands Avenue","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"02/05/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.835019186,-73.90352096,"(40.835019186, -73.90352096)",5990,"503-529 Thelma Boyd Blvd, Bronx, NY 10456, USA","503-529","Thelma Boyd Boulevard","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"11/01/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",103,40.690056109,-73.798106093,"(40.690056109, -73.798106093)",5991,"147-23-147-29 Glassboro Ave, Jamaica, NY 11435, USA","147-23-147-29","Glassboro Avenue","Jamaica","Queens","Queens County","New York","United States","11435","5723",NA,NA
"01/25/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",75,40.663695249,-73.888925454,"(40.663695249, -73.888925454)",5992,"682 Miller Ave, Brooklyn, NY 11207, USA","682","Miller Avenue","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"05/10/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",62,40.604216844,-73.991455605,"(40.604216844, -73.991455605)",5993,"8198 Bay Pkwy, Brooklyn, NY 11214, USA","8198","Bay Parkway","Bensonhurst","Brooklyn","Kings County","New York","United States","11214",NA,NA,NA
"07/05/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",109,40.782460926,-73.845898178,"(40.782460926, -73.845898178)",5994,"18-24 College Point Blvd, College Point, NY 11356, USA","18-24","College Point Boulevard","College Point","Queens","Queens County","New York","United States","11356",NA,NA,NA
"05/12/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",101,40.597698782,-73.749063286,"(40.597698782, -73.749063286)",5995,"37-329 Beach 15th St, Far Rockaway, NY 11691, USA","37-329","Beach 15th Street","Far Rockaway","Queens","Queens County","New York","United States","11691",NA,NA,NA
"11/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",45,40.850938677,-73.830001378,"(40.850938677, -73.830001378)",5996,"3103 Sands Pl, Bronx, NY 10461, USA","3103","Sands Place","East Bronx","Bronx","Bronx County","New York","United States","10461","4611",NA,NA
"11/13/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",76,40.676876948,-74.006642227,"(40.676876948, -74.006642227)",5997,"454-460 Columbia St, Brooklyn, NY 11231, USA","454-460","Columbia Street","Red Hook","Brooklyn","Kings County","New York","United States","11231",NA,NA,NA
"11/17/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",13,40.738219595,-73.992012181,"(40.738219595, -73.992012181)",5998,"122 5th Ave, New York, NY 10011, USA","122","5th Avenue","Midtown","Manhattan","New York County","New York","United States","10011",NA,"New York",NA
"10/27/2015","FORGERY","FELONY","BRONX",41,40.815795526,-73.885864513,"(40.815795526, -73.885864513)",5999,"735 Bryant Ave, Bronx, NY 10474, USA","735","Bryant Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA,NA
"11/17/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",63,40.62971489,-73.941025981,"(40.62971489, -73.941025981)",6000,"3609 Avenue I, Brooklyn, NY 11210, USA","3609","Avenue I","Flatlands","Brooklyn","Kings County","New York","United States","11210","4329",NA,NA
"06/29/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",48,40.841864825,-73.880423866,"(40.841864825, -73.880423866)",6001,"Julio Torres Pl, Bronx, NY 10460, USA",NA,"Julio Torres Place","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"06/02/2015","GRAND LARCENY","FELONY","MANHATTAN",24,40.796327809,-73.970703575,"(40.796327809, -73.970703575)",6002,"2609 Broadway, New York, NY 10025, USA","2609","Broadway","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"05/23/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",62,40.603058776,-73.995687183,"(40.603058776, -73.995687183)",6003,"2109-2111 86th St, Brooklyn, NY 11214, USA","2109-2111","86th Street","Bensonhurst","Brooklyn","Kings County","New York","United States","11214","3205",NA,NA
"07/15/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","MANHATTAN",9,40.730262376,-73.989779727,"(40.730262376, -73.989779727)",6004,"115-199 E 9th St, New York, NY 10003, USA","115-199","East 9th Street","Lower Manhattan","Manhattan","New York County","New York","United States","10003",NA,"New York",NA
"02/04/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",32,40.815376202,-73.941775483,"(40.815376202, -73.941775483)",6005,"137 W 136th St, New York, NY 10030, USA","137","West 136th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10030","2606","New York",NA
"09/15/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.750430768,-73.989282176,"(40.750430768, -73.989282176)",6006,"154 W 34th St, New York, NY 10001, USA","154","West 34th Street","Midtown","Manhattan","New York County","New York","United States","10001","2102","New York",NA
"04/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",67,40.654346783,-73.947033675,"(40.654346783, -73.947033675)",6007,"795 New York Ave, Brooklyn, NY 11226, USA","795","New York Avenue",NA,"Brooklyn","Kings County","New York","United States","11226",NA,NA,NA
"10/28/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",6,40.737964597,-73.998262147,"(40.737964597, -73.998262147)",6008,"130 W 14th St, New York, NY 10011, USA","130","West 14th Street","Lower Manhattan","Manhattan","New York County","New York","United States","10011",NA,"New York",NA
"12/23/2015","ROBBERY","FELONY","MANHATTAN",13,40.738560221,-73.999683896,"(40.738560221, -73.999683896)",6009,"200 W 14th St, New York, NY 10011, USA","200","West 14th Street","Midtown","Manhattan","New York County","New York","United States","10011",NA,"New York",NA
"02/14/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",1,40.71525943,-74.011230904,"(40.71525943, -74.011230904)",6010,"260-270 Greenwich St, New York, NY 10007, USA","260-270","Greenwich Street","Lower Manhattan","Manhattan","New York County","New York","United States","10007","1048","New York",NA
"06/30/2015","HARRASSMENT 2","VIOLATION","BRONX",45,40.840489294,-73.847480448,"(40.840489294, -73.847480448)",6011,"1561 St Peters Ave, Bronx, NY 10461, USA","1561","Saint Peters Avenue","East Bronx","Bronx","Bronx County","New York","United States","10461","3126",NA,NA
"09/09/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.833217042,-73.927554515,"(40.833217042, -73.927554515)",6012,"1022-1024 Woodycrest Ave, Bronx, NY 10452, USA","1022-1024","Woodycrest Avenue","Highbridge","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"10/19/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",14,40.755648675,-73.990952519,"(40.755648675, -73.990952519)",6013,"609 8th Ave, New York, NY 10018, USA","609","8th Avenue","Midtown","Manhattan","New York County","New York","United States","10018","3004","New York",NA
"09/30/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",49,40.867241741,-73.86729726,"(40.867241741, -73.86729726)",6014,"2829 White Plains Rd, Bronx, NY 10467, USA","2829","White Plains Road","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA,NA
"06/11/2015","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN",10,40.741088128,-74.001556788,"(40.741088128, -74.001556788)",6015,"127 8th Ave, New York, NY 10011, USA","127","8th Avenue","Midtown","Manhattan","New York County","New York","United States","10011","5102","New York",NA
"12/04/2015","FRAUDS","MISDEMEANOR","MANHATTAN",10,40.744969208,-73.998731121,"(40.744969208, -73.998731121)",6016,"247 8th Ave, New York, NY 10011, USA","247","8th Avenue","Midtown","Manhattan","New York County","New York","United States","10011","1607","New York",NA
"09/19/2015","GRAND LARCENY","FELONY","MANHATTAN",5,40.723636973,-73.998298598,"(40.723636973, -73.998298598)",6017,"549 Broadway, New York, NY 10012, USA","549","Broadway","Lower Manhattan","Manhattan","New York County","New York","United States","10012",NA,"New York",NA
"05/12/2015","ROBBERY","FELONY","QUEENS",109,40.773705878,-73.796769356,"(40.773705878, -73.796769356)",6018,"25-43-25-49 Francis Lewis Blvd, Flushing, NY 11358, USA","25-43-25-49","Francis Lewis Boulevard","Flushing","Queens","Queens County","New York","United States","11358",NA,NA,NA
"06/28/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",19,40.762122482,-73.960152685,"(40.762122482, -73.960152685)",6019,"346 E 63rd St, New York, NY 10065, USA","346","East 63rd Street","Upper East Side","Manhattan","New York County","New York","United States","10065",NA,"New York",NA
"12/11/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN",83,40.69813861,-73.921199037,"(40.69813861, -73.921199037)",6020,"247 Wilson Ave, Brooklyn, NY 11237, USA","247","Wilson Avenue","Bushwick","Brooklyn","Kings County","New York","United States","11237","4514",NA,NA
"11/23/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS",112,40.726166861,-73.86866415,"(40.726166861, -73.86866415)",6021,"88-39-88-41 62nd Dr, Rego Park, NY 11374, USA","88-39-88-41","62nd Drive","Rego Park","Queens","Queens County","New York","United States","11374","2822",NA,NA
"04/03/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",41,40.820411063,-73.893331855,"(40.820411063, -73.893331855)",6022,"911 Simpson St, Bronx, NY 10459, USA","911","Simpson Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA,NA
"05/01/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","STATEN ISLAND",121,40.618499108,-74.154273688,"(40.618499108, -74.154273688)",6023,"21-25 Armand St, Staten Island, NY 10314, USA","21-25","Armand Street","Graniteville","Staten Island","Richmond County","New York","United States","10314",NA,NA,NA
"05/15/2015","MISCELLANEOUS PENAL LAW","FELONY","QUEENS",115,40.749992396,-73.872038666,"(40.749992396, -73.872038666)",6024,"37-38-37-42 95th St, Jackson Heights, NY 11372, USA","37-38-37-42","95th Street","Jackson Heights","Queens","Queens County","New York","United States","11372",NA,NA,NA
"01/19/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",81,40.684998931,-73.93844593,"(40.684998931, -73.93844593)",6025,"352-354 Marcus Garvey Blvd, Brooklyn, NY 11221, USA","352-354","Marcus Garvey Boulevard","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221",NA,NA,NA
"12/11/2015","FELONY ASSAULT","FELONY","MANHATTAN",17,40.755197275,-73.968296117,"(40.755197275, -73.968296117)",6026,"955 2nd Ave, New York, NY 10022, USA","955","2nd Avenue","Midtown","Manhattan","New York County","New York","United States","10022","7744","New York",NA
"10/22/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",103,40.705364163,-73.803116397,"(40.705364163, -73.803116397)",6027,"153-1-153-19 89th Ave, Jamaica, NY 11432, USA","153-1-153-19","89th Avenue","Jamaica","Queens","Queens County","New York","United States","11432",NA,NA,NA
"09/01/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",23,40.795104344,-73.943151175,"(40.795104344, -73.943151175)",6028,"172-174 E 111th St, New York, NY 10029, USA","172-174","East 111th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"06/04/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",106,40.686242481,-73.824176156,"(40.686242481, -73.824176156)",6029,"103-48 Lefferts Blvd, South Richmond Hill, NY 11419, USA","103-48","Lefferts Boulevard","South Richmond Hill","Queens","Queens County","New York","United States","11419","2012",NA,NA
"04/17/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",13,40.731246192,-73.978511343,"(40.731246192, -73.978511343)",6030,"Stuyvesant Walk, New York, NY 10009, USA",NA,"Stuyvesant Walk","Midtown","Manhattan","New York County","New York","United States","10009",NA,"New York",NA
"12/09/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",45,40.878150216,-73.832256971,"(40.878150216, -73.832256971)",6031,"148-1-148-81 Darrow Pl, Bronx, NY 10475, USA","148-1-148-81","Darrow Place","East Bronx","Bronx","Bronx County","New York","United States","10475",NA,NA,NA
"05/31/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.836517891,-73.865273347,"(40.836517891, -73.865273347)",6032,"1430 Thieriot Ave, Bronx, NY 10460, USA","1430","Thieriot Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"07/24/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",78,40.673436383,-73.981096739,"(40.673436383, -73.981096739)",6033,"349 1st St, Brooklyn, NY 11215, USA","349","1st Street","Park Slope","Brooklyn","Kings County","New York","United States","11215","1905",NA,NA
"07/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",5,40.713143696,-74.004059506,"(40.713143696, -74.004059506)",6034,"17 Centre St, New York, NY 10013, USA","17","Centre Street","Lower Manhattan","Manhattan","New York County","New York","United States","10013",NA,"New York",NA
"11/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",77,40.670515149,-73.929566108,"(40.670515149, -73.929566108)",6035,"1457 St Johns Pl, Brooklyn, NY 11213, USA","1457","Saint Johns Place","Crown Heights","Brooklyn","Kings County","New York","United States","11213",NA,NA,NA
