"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"12/01/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",77,40.67012473,-73.937954979,"(40.67012473, -73.937954979)",10947,"1163-1165 Lincoln Pl, Brooklyn, NY 11213, USA","1163-1165","Lincoln Place","Crown Heights","Brooklyn","Kings County","New York","United States","11213","3527",NA,NA
"07/25/2015","GRAND LARCENY","FELONY","STATEN ISLAND",121,40.611993422,-74.162611005,"(40.611993422, -74.162611005)",10948,"26-32 Morgan Ln, Staten Island, NY 10314, USA","26-32","Morgan Lane","Bulls Head","Staten Island","Richmond County","New York","United States","10314","3310",NA,NA
"12/25/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",72,40.651686206,-73.978032428,"(40.651686206, -73.978032428)",10949,"41-43 E 4th St, Brooklyn, NY 11218, USA","41-43","East 4th Street","Windsor Terrace","Brooklyn","Kings County","New York","United States","11218","1023",NA,NA
"03/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",49,40.86196743,-73.85018239,"(40.86196743, -73.85018239)",10950,"2428-2432 Bouck Ave, Bronx, NY 10469, USA","2428-2432","Bouck Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469","5710",NA,NA
"10/17/2015","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN",26,40.813884657,-73.951093746,"(40.813884657, -73.951093746)",10951,"41 St Nicholas Terrace, New York, NY 10027, USA","41","Saint Nicholas Terrace","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"08/11/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",107,40.739029097,-73.792393276,"(40.739029097, -73.792393276)",10952,"5-10 Horace Harding Expy, Fresh Meadows, NY 11365, USA","5-10","Horace Harding Expressway","Fresh Meadows","Queens","Queens County","New York","United States","11365",NA,NA,NA
"05/06/2015","FELONY ASSAULT","FELONY","STATEN ISLAND",121,40.638984176,-74.171252305,"(40.638984176, -74.171252305)",10953,"54 Holland Ave, Staten Island, NY 10303, USA","54","Holland Avenue","Mariners Harbor","Staten Island","Richmond County","New York","United States","10303","1204",NA,NA
"06/17/2015","GRAND LARCENY","FELONY","MANHATTAN",6,40.736690946,-73.995231092,"(40.736690946, -73.995231092)",10954,"31-33 W 14th St, New York, NY 10011, USA","31-33","West 14th Street","Midtown","Manhattan","New York County","New York","United States","10011",NA,"New York",NA
"07/25/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",69,40.63348917,-73.88922793,"(40.63348917, -73.88922793)",10955,"2045 Rockaway Pkwy, Brooklyn, NY 11236, USA","2045","Rockaway Parkway","Canarsie","Brooklyn","Kings County","New York","United States","11236",NA,NA,NA
"08/05/2015","GRAND LARCENY","FELONY","MANHATTAN",28,40.807699163,-73.947384858,"(40.807699163, -73.947384858)",10956,"125-149 W 124th St, New York, NY 10027, USA","125-149","West 124th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10027","4920","New York",NA
"07/22/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","MANHATTAN",14,40.748297991,-73.988178144,"(40.748297991, -73.988178144)",10957,"49 W 32nd St, New York, NY 10001, USA","49","West 32nd Street","Midtown","Manhattan","New York County","New York","United States","10001","3811","New York",NA
"02/11/2015","THEFT-FRAUD","FELONY","BRONX",46,40.84939095,-73.914549808,"(40.84939095, -73.914549808)",10958,"1701-1761 Harrison Ave, Bronx, NY 10453, USA","1701-1761","Harrison Avenue","Morris Heights","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"03/30/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",75,40.669874185,-73.881121529,"(40.669874185, -73.881121529)",10959,"999 Blake Ave, Brooklyn, NY 11208, USA","999","Blake Avenue","East New York","Brooklyn","Kings County","New York","United States","11208","3535",NA,NA
"09/17/2015","ROBBERY","FELONY","BROOKLYN",88,40.692339662,-73.968654153,"(40.692339662, -73.968654153)",10960,"178-202 Clinton Ave, Brooklyn, NY 11205, USA","178-202","Clinton Avenue","Clinton Hill","Brooklyn","Kings County","New York","United States","11205",NA,NA,NA
"03/21/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",109,40.770717191,-73.829101407,"(40.770717191, -73.829101407)",10961,"139-0-139-98 31st Rd, Flushing, NY 11354, USA","139-0-139-98","31st Road","Flushing","Queens","Queens County","New York","United States","11354",NA,NA,NA
"12/06/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",115,40.756056632,-73.880722282,"(40.756056632, -73.880722282)",10962,"32-65 87th St, East Elmhurst, NY 11369, USA","32-65","87th Street","East Elmhurst","Queens","Queens County","New York","United States","11369",NA,NA,NA
"02/27/2015","CRIMINAL TRESPASS","MISDEMEANOR","BRONX",44,40.83111635,-73.930411516,"(40.83111635, -73.930411516)",10963,"917 Ogden Ave, Bronx, NY 10452, USA","917","Ogden Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA,NA
"05/30/2015","HARRASSMENT 2","VIOLATION","STATEN ISLAND",120,40.629791229,-74.119689006,"(40.629791229, -74.119689006)",10964,"173 Elizabeth St, Staten Island, NY 10310, USA","173","Elizabeth Street","West Brighton","Staten Island","Richmond County","New York","United States","10310","2314",NA,NA
"11/22/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",114,40.757491898,-73.946161167,"(40.757491898, -73.946161167)",10965,"40-50-40-72 Vernon Blvd, Long Island City, NY 11101, USA","40-50-40-72","Vernon Boulevard","Long Island City","Queens","Queens County","New York","United States","11101",NA,NA,NA
"11/01/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN",32,40.822016943,-73.93891535,"(40.822016943, -73.93891535)",10966,"2508 Adam Clayton Powell Jr Blvd, New York, NY 10039, USA","2508","Adam Clayton Powell Junior Boulevard","Upper Manhattan","Manhattan","New York County","New York","United States","10039",NA,"New York",NA
"09/04/2015","DANGEROUS WEAPONS","FELONY","QUEENS",102,40.697566385,-73.852773318,"(40.697566385, -73.852773318)",10967,"9298 Park Ln S, Woodhaven, NY 11421, USA","9298","Park Lane South","Woodhaven","Queens","Queens County","New York","United States","11421","1432",NA,NA
"11/20/2015","DANGEROUS WEAPONS","FELONY","BRONX",46,40.853482512,-73.906451067,"(40.853482512, -73.906451067)",10968,"2051 Walton Ave, Bronx, NY 10453, USA","2051","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA,NA
"08/06/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",23,40.794093725,-73.936810155,"(40.794093725, -73.936810155)",10969,"2193-2201 1st Avenue, New York, NY 10029, USA","2193-2201","1st Avenue","East Harlem","Manhattan","New York County","New York","United States","10029",NA,"New York",NA
"10/22/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",60,40.57801951,-73.982869675,"(40.57801951, -73.982869675)",10970,"2845-2847 W 15th St, Brooklyn, NY 11224, USA","2845-2847","West 15th Street","Coney Island","Brooklyn","Kings County","New York","United States","11224",NA,NA,NA
"07/02/2015","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN",67,40.636605175,-73.942734933,"(40.636605175, -73.942734933)",10971,"3511-3517 Farragut Rd, Brooklyn, NY 11210, USA","3511-3517","Farragut Road","East Flatbush","Brooklyn","Kings County","New York","United States","11210","2742",NA,NA
"04/07/2015","FELONY ASSAULT","FELONY","BROOKLYN",67,40.651980959,-73.919051596,"(40.651980959, -73.919051596)",10972,"605 Remsen Ave, Brooklyn, NY 11236, USA","605","Remsen Avenue","East Flatbush","Brooklyn","Kings County","New York","United States","11236","1028",NA,NA
"10/22/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",81,40.689097532,-73.925616087,"(40.689097532, -73.925616087)",10973,"995 Gates Ave, Brooklyn, NY 11221, USA","995","Gates Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11221",NA,NA,NA
"01/04/2015","GRAND LARCENY","FELONY","BROOKLYN",84,40.692241674,-73.987300996,"(40.692241674, -73.987300996)",10974,"379 Jay St, Brooklyn, NY 11201, USA","379","Jay Street","Downtown Brooklyn","Brooklyn","Kings County","New York","United States","11201",NA,NA,NA
"10/13/2015","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN",13,40.731843681,-73.974282368,"(40.731843681, -73.974282368)",10975,"319 Avenue C, New York, NY 10009, USA","319","Avenue C","Midtown","Manhattan","New York County","New York","United States","10009",NA,"New York",NA
"10/21/2015","GRAND LARCENY","FELONY","MANHATTAN",17,40.75111205,-73.975249419,"(40.75111205, -73.975249419)",10976,"167 E 42nd St, New York, NY 10017, USA","167","East 42nd Street","Midtown","Manhattan","New York County","New York","United States","10017",NA,"New York",NA
"03/19/2015","HARRASSMENT 2","VIOLATION","STATEN ISLAND",122,40.57890647,-74.095042786,"(40.57890647, -74.095042786)",10977,"379 Jefferson Ave, Staten Island, NY 10306, USA","379","Jefferson Avenue","Midland Beach","Staten Island","Richmond County","New York","United States","10306","5224",NA,NA
"06/04/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",83,40.693531005,-73.911082147,"(40.693531005, -73.911082147)",10978,"1331 Jefferson Ave, Brooklyn, NY 11221, USA","1331","Jefferson Avenue","Bushwick","Brooklyn","Kings County","New York","United States","11221","5312",NA,NA
"01/10/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",40,40.818257005,-73.906619807,"(40.818257005, -73.906619807)",10979,"726-738 E 156th St, Bronx, NY 10455, USA","726-738","East 156th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"12/31/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",67,40.651115823,-73.952517637,"(40.651115823, -73.952517637)",10980,"801-803 Rogers Ave, Brooklyn, NY 11226, USA","801-803","Rogers Avenue","Flatbush - Ditmas Park","Brooklyn","Kings County","New York","United States","11226",NA,NA,NA
"02/23/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",71,40.6576596,-73.960334016,"(40.6576596, -73.960334016)",10981,"651 Flatbush Ave, Brooklyn, NY 11225, USA","651","Flatbush Avenue","Prospect Lefferts Gardens","Brooklyn","Kings County","New York","United States","11225","5609",NA,NA
"06/15/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",13,40.745410898,-73.992841369,"(40.745410898, -73.992841369)",10982,"135 W 26th St, New York, NY 10001, USA","135","West 26th Street","Midtown","Manhattan","New York County","New York","United States","10001",NA,"New York",NA
"05/01/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",106,40.668108346,-73.845654106,"(40.668108346, -73.845654106)",10983,"89-40 151st Ave, Howard Beach, NY 11414, USA","89-40","151st Avenue","Howard Beach","Queens","Queens County","New York","United States","11414",NA,NA,NA
"07/09/2015","BURGLARY","FELONY","BROOKLYN",81,40.684742138,-73.930917614,"(40.684742138, -73.930917614)",10984,"607 Hancock St, Brooklyn, NY 11233, USA","607","Hancock Street","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11233","1108",NA,NA
"07/03/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",67,40.656524395,-73.916361025,"(40.656524395, -73.916361025)",10985,"453 E 96th St, Brooklyn, NY 11212, USA","453","East 96th Street","East Flatbush","Brooklyn","Kings County","New York","United States","11212","2549",NA,NA
"02/14/2015","ROBBERY","FELONY","QUEENS",100,40.593133841,-73.791464203,"(40.593133841, -73.791464203)",10986,"401 Beach 62nd St, Arverne, NY 11692, USA","401","Beach 62nd Street","Arverne","Queens","Queens County","New York","United States","11692",NA,NA,NA
"11/25/2015","ROBBERY","FELONY","MANHATTAN",24,40.799586211,-73.962626047,"(40.799586211, -73.962626047)",10987,"946-948 Columbus Ave, New York, NY 10025, USA","946-948","Columbus Avenue","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"07/13/2015","DANGEROUS WEAPONS","FELONY","BRONX",40,40.80826995,-73.918807341,"(40.80826995, -73.918807341)",10988,"509 E 139th St, Bronx, NY 10454, USA","509","East 139th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"09/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","STATEN ISLAND",122,40.606576841,-74.118635392,"(40.606576841, -74.118635392)",10989,"231-239 Westwood Ave, Staten Island, NY 10314, USA","231-239","Westwood Avenue","Manor Heights","Staten Island","Richmond County","New York","United States","10314",NA,NA,NA
"05/23/2015","GRAND LARCENY","FELONY","MANHATTAN",14,40.759768442,-73.989811298,"(40.759768442, -73.989811298)",10990,"325-341 W 45th St, New York, NY 10036, USA","325-341","West 45th Street","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"09/23/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",40,40.812580311,-73.905872748,"(40.812580311, -73.905872748)",10991,"814 E 149th St, Bronx, NY 10455, USA","814","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"09/03/2015","PETIT LARCENY","MISDEMEANOR","BRONX",45,40.868467378,-73.821582846,"(40.868467378, -73.821582846)",10992,"2270 Bartow Ave, Bronx, NY 10475, USA","2270","Bartow Avenue","East Bronx","Bronx","Bronx County","New York","United States","10475","4618",NA,NA
"10/06/2015","BURGLARY","FELONY","BROOKLYN",66,40.638565376,-73.994946247,"(40.638565376, -73.994946247)",10993,"1101-1131 47th St, Brooklyn, NY 11219, USA","1101-1131","47th Street","Borough Park","Brooklyn","Kings County","New York","United States","11219",NA,NA,NA
"01/12/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",6,40.735667088,-73.993870805,"(40.735667088, -73.993870805)",10994,"65-67 5th Ave, New York, NY 10003, USA","65-67","5th Avenue","Lower Manhattan","Manhattan","New York County","New York","United States","10003","3003","New York",NA
"10/27/2015","FELONY ASSAULT","FELONY","BRONX",41,40.791151867,-73.884371919,"(40.791151867, -73.884371919)",10995,"15-0 Hazen St, East Elmhurst, NY 11370, USA","15-0","Hazen Street","East Elmhurst","Bronx","Bronx County","New York","United States","11370",NA,NA,NA
"02/15/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",120,40.613847698,-74.080796991,"(40.613847698, -74.080796991)",10996,"103 Long Pond Ln, Staten Island, NY 10304, USA","103","Long Pond Lane","Park Hill","Staten Island","Richmond County","New York","United States","10304","4774",NA,NA
"03/02/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",67,40.659451935,-73.931206915,"(40.659451935, -73.931206915)",10997,"565 Utica Ave, Brooklyn, NY 11203, USA","565","Utica Avenue","East Flatbush","Brooklyn","Kings County","New York","United States","11203",NA,NA,NA
"07/06/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BROOKLYN",94,40.731918537,-73.945063292,"(40.731918537, -73.945063292)",10998,"347-369 Greenpoint Ave, Brooklyn, NY 11222, USA","347-369","Greenpoint Avenue","Greenpoint","Brooklyn","Kings County","New York","United States","11222",NA,NA,NA
"03/17/2015","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN",20,40.779337025,-73.979254083,"(40.779337025, -73.979254083)",10999,"133 W 74th St, New York, NY 10023, USA","133","West 74th Street","Upper West Side","Manhattan","New York County","New York","United States","10023",NA,"New York",NA
"06/15/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",33,40.843917029,-73.933965396,"(40.843917029, -73.933965396)",11000,"2304 Amsterdam Ave, New York, NY 10033, USA","2304","Amsterdam Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10033",NA,"New York",NA
"12/31/2015","FELONY ASSAULT","FELONY","STATEN ISLAND",122,40.597238485,-74.085209605,"(40.597238485, -74.085209605)",11001,"1295 Hylan Blvd, Staten Island, NY 10305, USA","1295","Hylan Boulevard","Concord","Staten Island","Richmond County","New York","United States","10305",NA,NA,NA
"06/05/2015","FORGERY","FELONY","MANHATTAN",32,40.812423791,-73.949530588,"(40.812423791, -73.949530588)",11002,"2395 Frederick Douglass Blvd, New York, NY 10027, USA","2395","Frederick Douglass Boulevard","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"02/12/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",32,40.809628853,-73.941975579,"(40.809628853, -73.941975579)",11003,"31-35 W 129th St, New York, NY 10027, USA","31-35","West 129th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"11/19/2015","FELONY ASSAULT","FELONY","QUEENS",110,40.748790756,-73.867677574,"(40.748790756, -73.867677574)",11004,"97-11 40th Rd, Flushing, NY 11368, USA","97-11","40th Road","Flushing","Queens","Queens County","New York","United States","11368",NA,NA,NA
"01/27/2015","BURGLARY","FELONY","BROOKLYN",60,40.575050906,-73.999087112,"(40.575050906, -73.999087112)",11005,"3215-3217 Mermaid Ave, Brooklyn, NY 11224, USA","3215-3217","Mermaid Avenue","Coney Island","Brooklyn","Kings County","New York","United States","11224","1809",NA,NA
"05/28/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",73,40.669838101,-73.914693322,"(40.669838101, -73.914693322)",11006,"20 Amboy St, Brooklyn, NY 11212, USA","20","Amboy Street","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"10/11/2015","HARRASSMENT 2","VIOLATION","QUEENS",104,40.697030351,-73.888718455,"(40.697030351, -73.888718455)",11007,"78-23-78-27 65th St, Glendale, NY 11385, USA","78-23-78-27","65th Street","Glendale","Queens","Queens County","New York","United States","11385",NA,NA,NA
"05/26/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",83,40.699636283,-73.92383357,"(40.699636283, -73.92383357)",11008,"1389 Dekalb Ave, Brooklyn, NY 11237, USA","1389","Dekalb Avenue","Bushwick","Brooklyn","Kings County","New York","United States","11237",NA,NA,NA
"02/18/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",66,40.640780446,-73.995594666,"(40.640780446, -73.995594666)",11009,"1021-1035 45th St, Brooklyn, NY 11219, USA","1021-1035","45th Street","Borough Park","Brooklyn","Kings County","New York","United States","11219",NA,NA,NA
"03/08/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",66,40.643050409,-73.996329604,"(40.643050409, -73.996329604)",11010,"941 43rd St, Brooklyn, NY 11219, USA","941","43rd Street","Borough Park","Brooklyn","Kings County","New York","United States","11219","1713",NA,NA
"09/16/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",72,40.659771642,-73.996840492,"(40.659771642, -73.996840492)",11011,"223-225 25th St, Brooklyn, NY 11232, USA","223-225","25th Street","Greenwood","Brooklyn","Kings County","New York","United States","11232","1337",NA,NA
"04/20/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",84,40.690866375,-73.985848057,"(40.690866375, -73.985848057)",11012,"489 Fulton St, Brooklyn, NY 11201, USA","489","Fulton Street","Downtown Brooklyn","Brooklyn","Kings County","New York","United States","11201","5207",NA,NA
"12/18/2015","BURGLARY","FELONY","QUEENS",113,40.67258083,-73.757292919,"(40.67258083, -73.757292919)",11013,"217-1-217-99 140th Ave, Laurelton, NY 11413, USA","217-1-217-99","140th Avenue","Laurelton","Queens","Queens County","New York","United States","11413","2617",NA,NA
"11/10/2015","BURGLARY","FELONY","BROOKLYN",69,40.644946623,-73.889962036,"(40.644946623, -73.889962036)",11014,"10539 Avenue K, Brooklyn, NY 11236, USA","10539","Avenue K","Canarsie","Brooklyn","Kings County","New York","United States","11236","3017",NA,NA
"06/09/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",18,40.761596627,-73.992186259,"(40.761596627, -73.992186259)",11015,"437 W 46th St, New York, NY 10036, USA","437","West 46th Street","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"12/09/2015","GRAND LARCENY","FELONY","MANHATTAN",6,40.733916096,-74.000780838,"(40.733916096, -74.000780838)",11016,"19-23 Christopher St, New York, NY 10014, USA","19-23","Christopher Street","Lower Manhattan","Manhattan","New York County","New York","United States","10014",NA,"New York",NA
"06/18/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.810131311,-73.88677372,"(40.810131311, -73.88677372)",11017,"1261-1265 Oak Point Ave, Bronx, NY 10474, USA","1261-1265","Oak Point Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474",NA,NA,NA
"12/02/2015","MISCELLANEOUS PENAL LAW","FELONY","QUEENS",101,40.597637353,-73.786588876,"(40.597637353, -73.786588876)",11018,"57-41-57-49 Almeda Ave, Arverne, NY 11692, USA","57-41-57-49","Almeda Avenue","Arverne","Queens","Queens County","New York","United States","11692",NA,NA,NA
"10/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",90,40.712307141,-73.944873849,"(40.712307141, -73.944873849)",11019,"145-147 Powers St, Brooklyn, NY 11211, USA","145-147","Powers Street","Williamsburg","Brooklyn","Kings County","New York","United States","11211",NA,NA,NA
"04/13/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","STATEN ISLAND",123,40.502181016,-74.237075312,"(40.502181016, -74.237075312)",11020,"373-385 Sprague Ave, Staten Island, NY 10307, USA","373-385","Sprague Avenue","Tottenville","Staten Island","Richmond County","New York","United States","10307",NA,NA,NA
"07/01/2015","GRAND LARCENY","FELONY","BROOKLYN",73,40.667315264,-73.917937162,"(40.667315264, -73.917937162)",11021,"57-59 Legion St, Brooklyn, NY 11212, USA","57-59","Legion Street","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"10/31/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",67,40.651654671,-73.932324937,"(40.651654671, -73.932324937)",11022,"4802 Church Ave, Brooklyn, NY 11203, USA","4802","Church Avenue","East Flatbush","Brooklyn","Kings County","New York","United States","11203",NA,NA,NA
"04/03/2015","ROBBERY","FELONY","MANHATTAN",32,40.832941761,-73.935432593,"(40.832941761, -73.935432593)",11023,"2989-3647 Harlem River Drive Service Rd W, New York, NY 10039, USA","2989-3647","Harlem River Drive Service Road West","Upper Manhattan","Manhattan","New York County","New York","United States","10039","1145","New York",NA
"02/07/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",102,40.679744937,-73.861930623,"(40.679744937, -73.861930623)",11024,"75-5 101st Ave, Ozone Park, NY 11416, USA","75-5","101st Avenue","Ozone Park","Queens","Queens County","New York","United States","11416",NA,NA,NA
"02/02/2015","FELONY ASSAULT","FELONY","QUEENS",103,40.705307634,-73.789775198,"(40.705307634, -73.789775198)",11025,"169-1-169-99 93rd Ave, Jamaica, NY 11433, USA","169-1-169-99","93rd Avenue","Jamaica","Queens","Queens County","New York","United States","11433",NA,NA,NA
"03/23/2015","BURGLARY","FELONY","BRONX",43,40.828874317,-73.865668235,"(40.828874317, -73.865668235)",11026,"1134-1138 Beach Ave, Bronx, NY 10472, USA","1134-1138","Beach Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA,NA
"07/22/2015","GRAND LARCENY","FELONY","MANHATTAN",7,40.720663793,-73.988063995,"(40.720663793, -73.988063995)",11027,"146 Ludlow St, New York, NY 10002, USA","146","Ludlow Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"08/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",112,40.73497688,-73.848046712,"(40.73497688, -73.848046712)",11028,"63-29 110th St, Forest Hills, NY 11375, USA","63-29","110th Street","Forest Hills","Queens","Queens County","New York","United States","11375",NA,NA,NA
"05/11/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN",75,40.684173667,-73.877732012,"(40.684173667, -73.877732012)",11029,"295 Ridgewood Ave, Brooklyn, NY 11208, USA","295","Ridgewood Avenue","Cypress Hills","Brooklyn","Kings County","New York","United States","11208","1303",NA,NA
"12/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.867307784,-73.903376497,"(40.867307784, -73.903376497)",11030,"2501-2565 Webb Ave, Bronx, NY 10468, USA","2501-2565","Webb Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"08/21/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",90,40.714375225,-73.941892566,"(40.714375225, -73.941892566)",11031,"7-15 Bushwick Ave, Brooklyn, NY 11211, USA","7-15","Bushwick Avenue","Williamsburg","Brooklyn","Kings County","New York","United States","11211",NA,NA,NA
"07/12/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",75,40.676708525,-73.880968745,"(40.676708525, -73.880968745)",11032,"777 Liberty Ave, Brooklyn, NY 11208, USA","777","Liberty Avenue","East New York","Brooklyn","Kings County","New York","United States","11208","2355",NA,NA
"08/08/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",67,40.650815388,-73.949573551,"(40.650815388, -73.949573551)",11033,"1451 Nostrand Ave, Brooklyn, NY 11226, USA","1451","Nostrand Avenue","East Flatbush","Brooklyn","Kings County","New York","United States","11226",NA,NA,NA
"10/27/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",79,40.68859449,-73.949534164,"(40.68859449, -73.949534164)",11034,"533-535 Greene Ave, Brooklyn, NY 11216, USA","533-535","Greene Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11216",NA,NA,NA
"11/14/2015","HARRASSMENT 2","VIOLATION","BRONX",49,40.87083787,-73.856316366,"(40.87083787, -73.856316366)",11035,"3075 Boston Rd, Bronx, NY 10469, USA","3075","Boston Road","East Bronx","Bronx","Bronx County","New York","United States","10469","4031",NA,NA
"06/24/2015","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN",30,40.826225799,-73.946889641,"(40.826225799, -73.946889641)",11036,"1745 Amsterdam Ave, New York, NY 10031, USA","1745","Amsterdam Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10031",NA,"New York",NA
"09/14/2015","FORGERY","FELONY","BROOKLYN",71,40.654879667,-73.961903415,"(40.654879667, -73.961903415)",11037,"176 Parkside Ave, Brooklyn, NY 11226, USA","176","Parkside Avenue",NA,"Brooklyn","Kings County","New York","United States","11226",NA,NA,NA
"07/04/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",102,40.702050848,-73.850264063,"(40.702050848, -73.850264063)",11038,"92-99 Myrtle Ave, Richmond Hill, NY 11418, USA","92-99","Myrtle Avenue","Richmond Hill","Queens","Queens County","New York","United States","11418",NA,NA,NA
"11/03/2015","FORGERY","FELONY","QUEENS",106,40.676545485,-73.80723208,"(40.676545485, -73.80723208)",11039,"131-99 Foch Blvd, South Ozone Park, NY 11420, USA","131-99","Foch Boulevard","South Ozone Park","Queens","Queens County","New York","United States","11420",NA,NA,NA
"08/24/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",24,40.794515091,-73.966323533,"(40.794515091, -73.966323533)",11040,"795 Columbus Ave, New York, NY 10025, USA","795","Columbus Avenue","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"07/12/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",69,40.638347505,-73.915104699,"(40.638347505, -73.915104699)",11041,"641 E 81st St, Brooklyn, NY 11236, USA","641","East 81st Street","Canarsie","Brooklyn","Kings County","New York","United States","11236","3303",NA,NA
